channel_elevation,channel_slope,channel_curvature,channel_dist_along,channel_dist_to_river_center,ridge1_elevation,ridge1_slope,ridge1_curvature,ridge1_dist_along,ridge1_dist_to_river_center,floodplain1_elevation,floodplain1_slope,floodplain1_curvature,floodplain1_dist_along,floodplain1_dist_to_river_center,ridge2_elevation,ridge2_slope,ridge2_curvature,ridge2_dist_along,ridge2_dist_to_river_center,floodplain2_elevation,floodplain2_slope,floodplain2_curvature,floodplain2_dist_along,floodplain2_dist_to_river_center,width,width_var,sinuosity,max_width,dist_out,n_chan_mod,n_chan_max,facc,meand_len,type,reach_id,node_id
220.0,0.0,0.0,2519.999999999319,10.868951613258105,239.64999389648438,-0.17766672770600533,-0.01820000542616335,2399.999999999321,130.86895161325583,230.2100067138672,0.0,2.2210015192239935e-05,2099.9999999985557,430.86895161402117,,,,,,,,,,,128.5,115.222222222222,1.34454933470653,128.5,55421.1628498412,1,1,286.695369119919,3070.18630914489,1,62269400731,62269400730381
220.0,0.0,0.0,3179.99999999996,13.342741935391132,240.72000122070312,0.025666809081749568,0.0017333475748400888,2939.999999999655,226.657258064914,226.02000427246094,0.0009999593098848592,-1.1353042348695285e-15,2429.999999999738,736.6572580648308,,,,,,,,,,,160.5,871.222222222222,1.34454933470653,160.5,55212.7903023324,1,1,288.579705316582,3070.18630914489,1,62269400731,62269400730371
219.5,0.0,0.0,4109.999999999308,5.63085327663066,229.3300018310547,0.018333435057374312,-0.00018888685444050482,4350.0000000008085,245.63085327813133,228.85000610351562,0.002333577473996465,7.778591580115324e-05,4649.999999998799,545.6308532761213,232.1300048828125,0.16399993896035908,0.005466664631862481,3930.000000000216,174.3691467224612,226.27999877929688,0.0013331095377480497,-0.00014444986978557367,3539.999999999405,564.369146723272,208.5,76.4722222222222,1.34454933470653,208.5,55017.090266289,1,1,290.464041513244,3070.18630914489,1,62269400731,62269400730361
220.25,0.0,-0.0008333333333591023,3810.0000000000728,8.943564646558116,228.9600067138672,0.011666870117202532,-0.009733327229770062,3959.999999999931,158.94356464641623,228.52999877929688,0.0,1.1105007595434938e-05,4230.000000000372,428.94356464685734,,,,,,,,,,,192.0,674.64,1.34454933470653,192.0,54808.7278219602,1,1,292.03432167713,3070.18630914489,1,62269400731,62269400730351
219.0,0.0,0.013855556912079705,2399.999999999165,12.465725807121999,234.3699951171875,0.07699991862049314,0.0006888834635421781,2279.9999999995916,132.46572580669545,228.0800018310547,0.012666829427442291,0.00017778184680453633,1949.9999999989716,462.4657258073155,,,,,,,,,,,122.5,81.1388888888889,1.99534963006366,122.5,54431.1491647117,1,1,295.802994070455,2563.32673146095,1,62269400731,62269400730331
219.0,0.0,0.0,1709.9999999997062,7.554435484721125,231.8699951171875,0.08499959310298472,0.002288869222271055,1469.9999999997488,247.5544354846786,227.66000366210938,0.0006668090820399072,0.0033999972871971967,1230.0000000006914,487.5544354837359,,,,,,,,,,,85.5,65.1388888888889,1.99534963006366,85.5,54241.3969513209,1,1,297.687330267117,2563.32673146095,1,62269400731,62269400730321
218.5,0.0,0.0,1860.0000000002954,4.112903225134005,229.85000610351562,-0.008333333333295627,-0.001277787950293757,1680.0000000004395,175.88709677472184,227.6999969482422,0.006666564941000116,0.0002555508083473788,1260.0000000023288,595.8870967728326,,,,,,,,,,,90.5,442.472222222222,1.99534963006366,90.5,54012.9840530005,1,1,299.57166646378,2563.32673146095,1,62269400731,62269400730311
218.0,0.0,0.0,1770.0000000006744,14.3225806443279,235.9499969482422,0.598333231620326,0.019944441054419306,1830.0000000004202,45.677419355417896,233.41000366210938,-0.013333129882592406,-0.0008555433485034727,2100.000000000602,315.6774193555998,,,,,,,,,,,84.0,111.805555555556,1.99534963006366,84.0,53637.8642413889,1,1,303.340338857105,2563.32673146095,1,62269400731,62269400730291
217.5,0.0,0.0,2189.999999999071,12.520161289570297,227.91000366210938,0.0,9.999593099188956e-05,1949.9999999992522,227.4798387102485,227.2899932861328,-0.0013336181640723954,2.2210015192639734e-05,1679.9999999995478,497.4798387099529,234.5800018310547,0.07533315022691107,0.002466651068728913,2670.0000000002683,492.52016129076765,230.77999877929688,-0.0009999593099269367,2.222696940156538e-05,2999.9999999987476,822.520161289247,104.5,382.25,1.99534963006366,254.0,53418.9922936713,2,2,305.224675053768,2563.32673146095,1,62269400731,62269400730281
217.5,0.0,0.0,2220.0000000000177,8.854838709558862,229.0500030517578,0.0,-0.001044447157123193,2039.9999999999693,188.8548387096073,227.3300018310547,-0.0016667683920140717,-7.778591580482424e-05,1829.9999999995841,398.85483870999246,,,,,,,,,,,109.5,512.222222222222,1.99534963006366,109.5,53226.2094857335,1,2,307.10901125043,2563.32673146095,1,62269400731,62269400730271
217.5,0.0,0.0,2069.999999999663,8.89112903274372,231.1199951171875,0.01999969482442429,-0.013800014919558708,2189.9999999999873,111.10887096758051,228.2899932861328,0.048999532063953605,0.0016221957736645466,2549.9999999995794,471.1088709671726,217.5,-0.38066660562087873,-0.01286666870045868,2010.000000000544,68.89112903186265,227.8800048828125,0.0060002644855095015,0.0011666870116690473,1620.000000000359,458.89112903204773,101.5,660.472222222222,1.99534963006366,101.5,53042.3996225168,1,1,308.993347447093,2563.32673146095,1,62269400731,62269400730261
217.0,0.0,0.0,1890.0000000007267,1.6330645153868772,229.5500030517578,-0.008333333333308827,-0.0006444464789487083,1710.0000000009195,181.63306451519406,228.8000030517578,0.011333211262811591,0.0008222113715044337,1530.0000000008718,361.6330645152418,,,,,,,,,,,94.0,126.571428571429,1.99534963006366,94.0,52846.6170699863,1,1,311.191739676533,2563.32673146095,1,62269400731,62269400730251
217.0,0.0,0.0,1920.0000000008106,4.899193547932555,229.02000427246094,0.40066680907991464,0.013355560302593269,2010.0000000006064,85.10080645186326,228.3800048828125,0.0023335774740169462,0.00013334486219950613,2279.9999999997567,355.10080645101357,,,,,,,,,,,94.0,508.122448979592,1.99534963006366,94.0,52633.0512001325,1,1,313.390131905972,2563.32673146095,1,62269400731,62269400730241
216.5,0.0,0.0,2999.999999999194,1.7600806447867399,228.44000244140625,-0.07433319091676537,-0.003988884819781228,3179.9999999991473,181.7600806447399,225.25999450683594,0.0006663004557419229,7.77520073818324e-05,3569.9999999984925,571.7600806440851,238.83999633789062,0.12866668701235262,0.005111117892828136,2759.999999999525,238.23991935488266,226.61000061035156,-0.09500020345168439,-0.0015444607205470093,2459.9999999988836,538.2399193555239,150.0,94.96,1.99534963006366,150.0,52419.4853202491,1,1,314.960412069858,2563.32673146095,1,62269400731,62269400730231
216.5,0.0,0.0,3060.000000000012,6.774193547944378,234.16000366210938,0.014999898274097713,-0.0038889058431402193,2790.0000000005166,263.22580645155085,228.64999389648438,-0.003666687011786725,0.000433332655172256,2610.0000000000036,443.2258064520638,228.77999877929688,-0.014999898274720484,-0.014644436306163766,3210.000000000609,156.77419354854146,227.63999938964844,-0.004999796549502661,-0.00012220594618143858,3450.000000000246,396.7741935481786,150.0,151.25,1.99534963006366,150.0,52242.0815452932,1,1,316.84474826652,2563.32673146095,1,62269400731,62269400730221
216.0,0.0,0.0,2160.000000000475,4.112903225714035,230.72999572753906,-0.08866678873329921,-0.005511118570619119,1830.0000000016632,325.88709677309794,226.02999877929688,-0.0026667277018883008,-8.889092339845617e-05,1530.000000000962,625.8870967737992,229.3000030517578,0.04366658528752864,0.002255554199320614,2550.0000000004507,394.1129032256895,225.05999755859375,-0.004666646321473319,0.0008999972873412305,2760.0000000007235,604.1129032259623,105.0,257.2,2.28113306299752,105.0,52024.7257057128,1,1,318.415028430406,1898.8062547228,1,62269400731,62269400730211
215.5,0.0,0.0,2190.0000000003492,1.2580645164725865,215.5,-0.5726664225340452,-0.019677768283953883,2099.9999999998154,88.74193548406129,225.72999572753906,-0.0006668090820272928,1.110500759561249e-05,1560.0000000001955,628.7419354836811,,,,,,,,,,,108.0,54.2448979591837,2.35257892123098,108.0,51643.3955055093,1,1,322.183700823731,1732.67613553826,1,62269400731,62269400730191
215.0,0.0,0.0,1650.000000000137,7.258064516085142,228.7100067138672,0.025666809081372564,0.0005111185709305571,2190.0000000008936,547.2580645168416,225.6199951171875,-0.002666727701793691,-8.889092339214885e-05,2730.000000000928,1087.2580645168762,,,,,,,,,,,84.0,73.44,2.35257892123098,84.0,51254.9357214319,1,1,325.324261151502,1732.67613553826,1,62269400731,62269400730171
215.0,0.0,0.0,1739.999999998707,14.999999999185547,228.7100067138672,0.02400004068992918,0.0010110982259019972,2249.999999998246,524.9999999987247,228.0399932861328,0.0006663004556999475,0.0002888658311664931,2369.9999999989823,644.9999999994609,227.17999267578125,-0.0036666870119093633,-0.001322207980710995,1589.9999999979593,135.00000000156206,225.8699951171875,-0.0016667683919758705,3.333197699502359e-05,1409.999999998494,315.0000000010273,87.0,121.061224489796,2.35257892123098,87.0,51054.8261668505,1,1,327.522653380942,1732.67613553826,1,62269400731,62269400730161
215.0,0.0,0.0,2339.999999997059,10.790322582158751,228.80999755859375,0.0,0.00031110975477097614,2219.9999999983224,130.79032258089546,225.9199981689453,-0.001333618164138823,4.4420030378891824e-05,1859.9999999975446,490.7903225816733,,,,,,,,,,,114.5,638.555555555556,2.35257892123098,114.5,50832.8419022448,1,1,329.406989577604,1732.67613553826,1,62269400731,62269400730151
