channel_elevation,channel_slope,channel_curvature,channel_along_track_distance,channel_dist_to_river_center,ridge1_elevation,ridge1_slope,ridge1_curvature,ridge1_dist_along,ridge1_dist_to_river_center,floodplain1_elevation,floodplain1_slope,floodplain1_curvature,floodplain1_dist_along,floodplain1_dist_to_river_center,ridge2_elevation,ridge2_slope,ridge2_curvature,ridge2_dist_along,ridge2_dist_to_river_center,floodplain2_elevation,floodplain2_slope,floodplain2_curvature,floodplain2_dist_along,floodplain2_dist_to_river_center,width,width_var,sinuosity,max_width,dist_out,n_chan_mod,n_chan_max,facc,meand_len,type,reach_id,node_id
55.0,0.0,0.0,1770.0000000004009,14.999999999675083,59.470001220703125,0.007333374023377528,-0.00447777642154801,1920.000000000052,134.99999999997613,57.689998626708984,-0.0003334045410188746,6.666395399333055e-05,2160.0000000001164,375.0000000000405,59.58000183105469,0.020000076293543466,0.0008444468180056402,1620.0000000006423,164.9999999994336,57.459999084472656,0.003000005086331517,-7.77774386901337e-05,990.0000000001097,794.9999999999662,120.0,32.8055555555556,1.26504954441772,120.0,283076.009102766,1,1,3053.85496037001,1828.93596347609,1,61302000281,61302000280551
54.5,0.0,0.0,1950.0000000001342,1.3185483868919619,57.75,0.002666727701818349,8.88909233937927e-05,2100.000000000491,151.31854838724894,56.66999816894531,-0.0013333638509235245,-5.5554707845874516e-05,2580.000000000091,631.3185483868488,,,,,,,,,,,127.0,17.7142857142857,1.26504954441772,127.0,282876.793657286,1,1,3056.6040803603,1828.93596347609,1,61302000281,61302000280541
53.0,0.0,0.0,2280.0000000002424,6.5383064517986895,57.65999984741211,0.0,2.2222730848629068e-05,2160.000000000321,113.46169354812264,57.2599983215332,0.0023333231607754064,0.006955557929024875,1800.000000000513,473.46169354793074,,,,,,,,,,,148.0,85.5555555555556,1.98192541629653,148.0,282094.683522306,1,1,3064.45870890398,1017.24776569302,1,61302000281,61302000280501
53.0,0.0,0.0,1709.9999999998022,7.554435483996713,59.86000061035156,0.02133331298823161,0.00038888719346620896,1470.000000000061,247.55443548373796,57.40999984741211,0.0,4.444546169614263e-05,990.000000000482,727.5544354833169,,,,,,,,,,,113.0,896.805555555556,1.98192541629653,113.0,281878.697043231,1,1,3066.81509746709,1017.24776569302,1,61302000281,61302000280491
52.5,0.0,0.0051222229003723,1350.0000000007685,9.338709676816052,57.380001068115234,0.014666748046848766,0.00046666887071110787,1259.9999999996505,99.33870967793405,56.52000045776367,-0.0016666412353403583,-5.555470784430513e-05,870.0000000010473,489.3387096765373,,,,,,,,,,,104.5,311.472222222222,1.98192541629653,104.5,281680.834017429,1,1,3069.17148603019,1017.24776569302,1,61302000281,61302000280481
52.5,0.0,0.0,1799.9999999996396,1.1008064502841535,58.119998931884766,-0.0010000864665065167,-0.00034445020888175857,1709.999999999281,88.89919355007441,56.040000915527344,0.0,-1.1113484700313374e-05,1289.9999999998827,508.8991935494728,,,,,,,,,,,121.0,41.8055555555556,1.1579834563774,121.0,281280.930271591,1,1,3074.27699458359,1493.65988386021,1,61302000281,61302000280461
52.5,0.0,0.0,1859.999999999457,12.09677419364516,57.540000915527344,-0.006000010172545596,-0.0005111143324065226,1620.0000000002499,227.903225805562,56.029998779296875,0.0,0.0,1229.999999999368,617.903225806444,,,,,,,,,,,121.0,112.816326530612,1.1579834563774,121.0,281095.120007031,1,2,3077.02611457388,1493.65988386021,1,61302000281,61302000280451
52.5,0.0,0.0,2069.999999999553,4.209677419087257,58.130001068115234,0.009333419799708058,0.00012222713894287915,2280.000000000121,214.20967741965524,56.47999954223633,-0.000666681925451798,-2.2222730848262228e-05,2639.999999999807,574.2096774193415,57.43000030517578,0.0023333231606802282,-5.555470784975568e-05,1710.0000000013908,355.7903225790749,56.029998779296875,0.0,1.1113484700513843e-05,1379.999999999328,685.7903225811376,133.0,67.4722222222222,1.1579834563774,133.0,280879.838383548,1,1,3079.38250313698,1493.65988386021,1,61302000281,61302000280441
52.0,0.0,0.00608888838020384,1350.000000000782,5.443548386343309,57.099998474121094,0.0,-0.0056666649712104845,1440.0000000002183,84.55645161309303,56.11000061035156,-0.0006666819254655115,-4.4445461697715926e-05,2099.999999999874,744.5564516127488,58.02000045776367,0.0,-0.00011111365424154948,1200.0000000007296,155.4435483863956,56.06999969482422,0.0003332773844331452,2.2218492295391287e-05,750.0000000006755,605.4435483864497,84.0,258.16,1.1579834563774,84.0,280674.601674782,1,1,3081.3461602729,1493.65988386021,1,61302000281,61302000280431
52.0,0.0,0.0,1319.9999999992285,8.854838709183696,56.56999969482422,0.15233332316176557,0.005077777438757461,1409.99999999951,98.85483870946518,55.70000076293945,-0.00033327738443906347,-2.221849229595028e-05,2069.9999999995484,758.8548387095036,58.060001373291016,0.00433336893719297,-0.00012222290039166808,1049.999999999483,261.1451612905619,56.029998779296875,0.0,2.2222730848549653e-05,629.9999999998229,681.145161290222,80.0,127.061224489796,1.09549314486033,80.0,280500.631055401,1,1,3084.09528026319,2411.9966961555,1,61302000281,61302000280421
52.0,0.0,0.0,1499.9999999993943,5.473790322295372,57.9900016784668,-0.003999964396200357,-0.001388888888891589,1349.9999999995855,144.5262096775134,55.810001373291016,-0.003000005086231734,-0.0001444456312361648,1139.99999999958,354.52620967751886,59.310001373291016,0.24366671244873303,0.008122223748481074,1589.9999999992015,95.47379032210256,55.849998474121094,-0.0010000864664914937,1.1105007594603245e-05,2009.9999999994268,515.4737903223279,96.0,361.6,1.04862541122252,96.0,280285.348499068,1,1,3086.05893739911,3100.74930537696,1,61302000281,61302000280411
52.0,0.0,0.0,1320.000000000062,2.1774193544322316,56.93000030517578,0.002000045776453061,-0.0004111099243304944,1049.9999999995757,267.8225806460541,55.38999938964844,-0.001333363850864093,1.1109246148842628e-05,780.0000000015849,537.8225806440449,,,,,,,,,,,105.0,263.04,1.04862541122252,105.0,279915.659396222,1,1,3089.98625167095,3100.74930537696,1,61302000281,61302000280391
52.0,0.0,0.0,1320.0000000000205,3.4778225806080627,56.56999969482422,-0.034999974568261,-0.001966662936712519,1680.0000000009215,363.47782258150914,55.18000030517578,0.0006666819254663098,0.00010000016954105178,2280.0000000001287,963.4778225807163,,,,,,,,,,,105.0,977.472222222222,1.04862541122252,105.0,279505.644956898,1,2,3094.69902879716,3100.74930537696,1,61302000281,61302000280371
52.0,0.0,0.0,2519.999999999735,11.88508064515645,55.470001220703125,0.0,-0.003855556911848178,2700.0000000005966,191.8850806460182,54.689998626708984,0.0,-4.444122314763611e-05,3359.9999999990487,851.8850806444702,,,,,,,,,,,171.0,603.472222222222,1.04862541122252,171.0,279298.605421893,1,1,3097.05541736027,3100.74930537696,1,61302000281,61302000280361
52.0,0.0,0.0,2489.999999999668,9.653225806996488,54.91999816894531,0.0,0.0,2609.999999999319,129.65322580664724,54.560001373291016,0.0003334045410280119,1.1113484701346629e-05,3119.999999997932,639.6532258052603,,,,,,,,,,,157.0,862.888888888889,1.04862541122252,157.0,279088.516053359,1,1,3099.41180592338,3100.74930537696,1,61302000281,61302000280351
55.02000045776367,0.0,-7.77774386958901e-05,1980.0000000001687,12.520161290378837,54.54999923706055,0.1016666412347151,0.003388888041135954,2130.000000001478,137.47983871093038,53.61000061035156,-0.0009999593098701108,-3.333197699481294e-05,2730.000000000803,737.4798387102555,,,,,,,,,,,139.5,180.805555555556,1.06062483299748,139.5,278514.047363626,1,1,3106.48097161269,1794.24834831855,1,61302000281,61302000280321
54.72999954223633,-0.0030000050862240943,-0.003788888719303961,1829.9999999995384,14.570564516149489,54.72999954223633,0.0,0.0,2130.0000000006266,285.4294354849387,53.2599983215332,0.0,0.0,2789.999999999382,945.4294354836941,,,,,,,,,,,133.5,151.75,1.06062483299748,133.5,278320.940330755,1,2,3109.62282303017,1794.24834831855,1,61302000281,61302000280311
51.5,0.0,0.0,1649.9999999994516,7.74798386993416,54.77000045776367,-0.02100003560370013,-0.005033336215587036,1769.999999999307,127.74798386978955,53.310001373291016,-0.0006666819254518081,1.110924614806126e-05,2429.99999999935,787.7479838698328,,,,,,,,,,,109.0,294.888888888889,1.06062483299748,109.0,278098.641848292,1,1,3111.97921159327,1794.24834831855,1,61302000281,61302000280301
51.5,0.0,0.0,2219.999999999191,14.999999999212378,55.61000061035156,0.0,-0.00026666853162228,2099.9999999998713,105.00000000010732,55.15999984741211,-0.0016666412353977945,-2.6063497425826195e-16,1829.9999999988856,375.000000001093,,,,,,,,,,,148.0,363.76,1.06372718175806,148.0,277332.25073836,1,1,3120.61930299132,2494.67091469445,1,61302000281,61302000280261
51.5,0.0,0.0,1650.0000000005275,14.491935483526504,54.41999816894531,-0.003666687011844223,-0.003488888210868145,1769.9999999998506,105.5080645157966,54.099998474121094,0.00033327738443347105,-1.1113484700646058e-05,2040.0000000007633,375.5080645167093,,,,,,,,,,,114.0,1744.55555555556,1.06372718175806,114.0,277128.133571282,1,1,3122.97569155443,2494.67091469445,1,61302000281,61302000280251
51.0,0.0,0.0,2340.00000000081,7.711693548612402,55.04999923706055,-0.020666631062938142,-0.0008111063639408705,1979.9999999997654,352.28830645243215,54.220001220703125,-0.00033327738445222113,2.222273084797267e-05,1320.0000000010907,1012.2883064511068,,,,,,,,,,,165.0,142.816326530612,1.06372718175806,165.0,276935.785567151,1,2,3125.72481154472,2494.67091469445,1,61302000281,61302000280241
51.0,0.0,0.0,2460.000000001198,5.564516127506067,54.83000183105469,0.0006666819254548298,0.0001333321465413197,2009.9999999994125,455.5645161292914,53.84000015258789,-0.0003332773844494123,5.55589463946357e-05,1500.0000000002353,965.5645161284685,,,,,,,,,,,172.5,227.138888888889,1.06372718175806,172.5,276714.759156496,1,2,3128.08120010782,2494.67091469445,1,61302000281,61302000280231
50.5,-0.01666666666618413,-0.0005555555555233864,2100.000000000727,14.99999999952206,54.45000076293945,-0.001333363850996579,1.110924614257761e-05,1619.9999999997892,495.00000000046,53.54999923706055,0.0,0.0,1139.9999999997403,975.0000000005089,,,,,,,,,,,142.0,317.387755102041,1.0254447059968,142.0,276529.477531974,1,2,3130.83032009811,1379.42876137297,1,61302000281,61302000280221
50.5,0.0,0.0,2160.0000000006353,13.54233870894086,54.150001525878906,0.0006666819254810946,-0.004011111789211487,2250.0000000000878,76.45766129051162,53.36000061035156,0.0009999593099007898,2.2218492296227204e-05,2580.000000000757,406.457661291181,54.439998626708984,-0.003333409627310075,-8.889092339589757e-05,1680.0000000000866,493.5423387094895,53.38999938964844,-0.00033340454100736703,-3.3336215548054504e-05,1230.0000000003145,943.5423387092617,143.5,409.333333333333,1.01013171569229,143.5,276314.790030637,1,1,3133.18670866122,933.331900044378,1,61302000281,61302000280211
50.5,0.0,0.0,1830.000000001208,5.413306452831648,54.189998626708984,0.003000005086305449,0.00010000016954492923,1680.0000000002062,144.58669354817016,53.36000061035156,0.0009999593098769582,4.44412231435122e-05,870.0000000006946,954.5866935476818,55.18000030517578,0.015999984742277956,-0.004133334689707411,1949.9999999998145,125.41330645143807,53.02000045776367,-0.0020000457763395684,-4.444970024848822e-05,2850.0000000009736,1025.4133064525972,119.0,148.222222222222,1.6216545923061,119.0,276119.966108896,1,1,3135.54309722432,824.062409008952,1,61302000281,61302000280201
50.0,0.0,0.0,2219.9999999996635,10.451612901926637,54.20000076293945,-0.003000005086182826,-0.0001222229003852999,1860.0000000006346,349.54838709710225,53.790000915527344,-0.006666692098186105,0.00013333214652692487,1439.999999999958,769.5483870977789,53.97999954223633,0.008666610717790384,-0.0038444476659147122,2310.000000000259,100.45161290252236,52.68000030517578,-0.0006666819254771533,-6.666819254851638e-05,3209.9999999997744,1000.4516129020376,128.0,68.4722222222222,2.84470034553373,128.0,275921.509582928,1,1,3137.89948578743,605.523426938101,1,61302000281,61302000280191
50.0,0.0,0.0,1740.0000000009106,13.971774192923249,54.290000915527344,-0.0036666870116692555,-0.0003333367241728956,1200.0000000002249,553.971774193609,52.59000015258789,-0.0006666819254462833,0.00033889558579770123,30.000000000425054,1723.971774193409,54.0,0.0030000050863155897,-0.004244444105376428,2160.0000000009472,406.02822580711336,53.31999969482422,-0.0006666819254673003,-2.222273084929571e-05,2489.999999999768,736.0282258059342,94.0,205.222222222222,2.84470034553373,94.0,275717.903107019,1,1,3140.25587435053,605.523426938101,1,61302000281,61302000280181
50.5,0.0,0.0,2429.9999999993634,7.2580645168236515,53.939998626708984,0.003000005086273025,6.666819254688609e-05,2279.999999999715,157.25806451647213,52.560001373291016,-0.0016666412353313013,4.4445461696812284e-05,1379.9999999999031,1057.2580645162839,54.709999084472656,-0.01666666666683947,-0.0011222203572616328,2639.999999999562,202.74193548337507,53.810001373291016,0.001000086466473628,2.2226969401330334e-05,3029.999999999804,592.741935483617,138.0,644.0,2.84470034553373,138.0,275533.809728207,1,1,3142.61226291364,605.523426938101,1,61302000281,61302000280171
50.0,0.0,0.0,1140.0000000002303,2.9516129043211095,53.97999954223633,0.003333282470659091,0.00015555063882939424,960.0000000000696,177.04838709583964,52.650001525878906,-0.00033327738443672257,-3.33319769957833e-05,240.00000000000583,897.0483870959034,,,,,,,,,,,84.5,136.916666666667,2.01223850633051,84.5,275124.218323373,1,1,3147.71777146704,2139.85368809466,1,61302000281,61302000280151
50.0,0.0,0.0,840.0000000000402,9.163306451767312,54.540000915527344,0.011666742960484075,0.00015555911593890758,1020.000000000341,189.163306452068,52.880001068115234,-0.0009999593098986375,0.00012222290039024,1230.0000000000516,399.1633064517787,,,,,,,,,,,83.0,312.555555555556,1.84574613848986,83.0,274735.029590806,1,1,3152.03781716606,2446.71974032597,1,61302000281,61302000280131
50.0,0.0,0.0,869.9999999991657,0.09677419392608044,54.41999816894531,0.0016666412353813543,-0.00014444563124472792,1019.9999999981217,149.90322580502993,53.040000915527344,0.0020000457763669904,0.000277777777786624,1229.9999999987833,359.9032258056916,,,,,,,,,,,82.0,850.222222222222,1.84574613848986,82.0,274544.232841408,1,1,3154.39420572917,2446.71974032597,1,61302000281,61302000280121
50.0,0.0,0.0,1200.000000000167,7.584677419132731,53.7400016784668,0.0010000864664467806,6.667243109481379e-05,1470.00000000017,262.41532258087045,52.79999923706055,-0.0006666819254808167,-2.2222730850196804e-05,1769.9999999990357,562.4153225797361,,,,,,,,,,,92.0,33.6326530612245,1.84574613848986,92.0,274153.330195439,1,1,3159.49971428256,2446.71974032597,1,61302000281,61302000280101
50.0,0.0,0.0,1680.000000001168,7.9233870977379866,53.709999084472656,-0.00033340454101602173,-3.333621554907125e-05,1830.00000000015,157.92338709672003,52.349998474121094,0.0,2.2222730848524307e-05,2310.0000000006103,637.9233870971802,,,,,,,,,,,114.0,163.222222222222,1.84574613848986,114.0,273941.547827563,1,1,3161.85610284567,2446.71974032597,1,61302000281,61302000280091
49.5,0.0,0.0,1410.0000000001905,12.508064516110608,53.099998474121094,0.0,-0.003999998304778021,1499.9999999989857,102.50806451490575,52.13999938964844,0.0,1.1113484700351616e-05,2070.00000000021,672.5080645161302,55.0,0.009999974568057726,-0.0007000011867645188,1260.000000001176,137.49193548290395,53.29999923706055,0.0030000050862461097,0.0005111143324041777,420.0000000004973,977.4919354835827,94.0,48.0,1.84574613848986,94.0,273759.171336696,1,1,3164.60522283596,2446.71974032597,1,61302000281,61302000280081
49.5,0.0,0.004277776082154946,1410.0000000009818,1.9354838721997112,52.88999938964844,0.0,-0.003766665988499977,1500.000000000247,91.93548387146484,52.52000045776367,0.0,1.1109246148873241e-05,1769.9999999992156,361.9354838704335,53.349998474121094,0.0,-0.00021110958523597932,1349.9999999995664,58.06451612921569,53.08000183105469,-0.011666615803483374,-0.00011110941566456266,1140.000000001043,268.0645161277391,96.0,116.8,1.84574613848986,96.0,273536.428038487,1,1,3166.56887997188,2446.71974032597,1,61302000281,61302000280071
49.5,-0.15200004577199985,-0.005500005085975123,1560.0000000003604,12.943548387773035,52.95000076293945,0.0020000457764503625,6.666819255111792e-05,1679.9999999995525,132.94354838696518,52.459999084472656,0.0,6.666819254668859e-05,2039.999999999836,492.9435483872487,,,,,,,,,,,105.0,648.64,1.84574613848986,105.0,273357.307878215,1,1,3168.5325371078,2446.71974032597,1,61302000281,61302000280061
49.5,0.0,0.0,2040.0000000001648,2.4556451613775607,53.869998931884766,0.014666620890360728,0.00018888685437796855,1949.999999999627,92.4556451619153,51.869998931884766,-0.010666656494119525,-0.0003555552164699475,1470.000000000831,572.4556451607114,53.22999954223633,0.01366666158076473,0.00042222340903984285,2219.999999999783,177.54435483824068,52.310001373291016,-0.0023333231608641653,-1.1113484704165883e-05,2490.0,447.5443548384576,138.0,234.96,1.1390989571534,138.0,272547.110755573,1,1,3177.17262850585,1130.76867535061,1,61302000281,61302000280021
49.0,0.0,0.0,2009.999999999777,3.653225806200453,53.08000183105469,0.005000050862646921,0.0002000003390853206,1890.0000000000543,116.34677419352215,51.439998626708984,0.0013332366943574606,4.4441223145966125e-05,1559.9999999999732,446.3467741936033,,,,,,,,,,,132.0,594.222222222222,3.40858650846008,132.0,271543.382060177,1,2,3189.74003417575,1487.11910234778,1,61302000271,61302000270541
49.0,0.0,0.005566664801738956,1919.9999999995464,11.915322580792463,53.86000061035156,0.006000010172600803,7.77774386970014e-05,1829.9999999995132,101.91532258082566,51.2599983215332,0.0,4.444546169640824e-05,1439.999999999739,491.9153225805999,,,,,,,,,,,127.0,33.1020408163265,3.40858650846008,127.0,271360.410614263,1,1,3192.48915416604,1487.11910234778,1,61302000271,61302000270531
49.0,0.0,0.005344445970307756,1290.0000000001405,13.276209677291263,53.75,-0.0036666870117063,-0.00033333672417550124,1200.0000000001837,103.27620967724806,51.2599983215332,-0.0006666819254473541,1.1113484701193502e-05,840.0000000002724,463.2762096771594,,,,,,,,,,,86.0,587.222222222222,3.40858650846008,86.0,271148.627252913,1,1,3194.84554272914,1487.11910234778,1,61302000271,61302000270521
49.0,0.0,0.0,1889.9999999996776,3.000000000344471,53.33000183105469,-0.0019999186197926975,-0.0003555509779211388,1799.9999999997503,93.00000000027171,51.54999923706055,-0.0003334045410227913,2.2218492295816173e-05,1409.9999999994275,483.0000000005946,,,,,,,,,,,125.0,1401.10204081633,3.40858650846008,125.0,270966.249924279,1,2,3197.59466271943,1487.11910234778,1,61302000271,61302000270511
49.0,0.0,0.0,2189.9999999994757,6.169354838446907,53.40999984741211,0.009000015258839061,0.0005111143324147016,2039.999999999674,143.83064516135482,51.529998779296875,0.0,0.0,1559.9999999995814,623.8306451614474,,,,,,,,,,,141.0,254.24,3.40858650846007,141.0,270752.749701805,1,2,3199.55831985535,1487.11910234778,1,61302000271,61302000270501
49.0,0.0,0.0,1019.9999999998147,14.999999999998408,52.849998474121094,0.0069999694823662485,0.0002555550469255138,839.9999999994471,165.00000000036914,51.279998779296875,0.0006666819254568711,4.444546169632277e-05,420.0000000001231,584.9999999996932,,,,,,,,,,,67.0,954.138888888889,3.40858650846008,67.0,270566.94682852,1,1,3201.91470841846,1487.11910234778,1,61302000271,61302000270491
49.0,0.0,0.0,1230.0000000017276,13.463709678867872,52.619998931884766,0.0033332824707005735,4.4441223146488406e-05,1380.0000000008629,163.46370967800317,51.790000915527344,0.001000086466439307,6.667243109484513e-05,1650.0000000010552,433.4637096781955,52.81999969482422,0.007333374023428607,0.00027778201633069436,1019.9999999997173,196.53629032314245,51.5,0.0003332773844400006,7.777320013889493e-05,660.000000001347,556.5362903215128,79.0,76.1388888888889,3.40858650846008,79.0,270358.210613954,1,1,3204.27109698156,1487.11910234778,1,61302000271,61302000270481
49.0,0.0,0.004655554029455588,1770.0000000019866,7.215725807948047,51.33000183105469,0.0013333638508508643,-3.33319769971631e-05,1950.0000000016298,187.2157258075913,51.290000915527344,0.0006666819254605496,5.555470784567003e-05,2220.000000000305,457.2157258062666,,,,,,,,,,,117.0,66.5833333333333,3.40858650846008,117.0,270174.117235893,1,1,3206.62748554467,1487.11910234778,1,61302000271,61302000270471
49.0,0.0,0.0,1800.0000000002578,1.4032258060101412,52.5,0.005333328247135998,0.00012222290039536616,1709.9999999994552,91.40322580681277,51.31999969482422,0.0003332773844541156,7.777320014193603e-05,1289.9999999991487,511.40322580711927,,,,,,,,,,,118.5,1068.0,3.40858650846008,118.5,269961.92775067,1,1,3208.98387410777,1487.11910234778,1,61302000271,61302000270461
49.0,0.0,0.0,1049.9999999997992,9.31451612907199,50.880001068115234,-0.00033327738443931354,-0.00211110856797533,1200.000000000245,140.6854838713739,50.5099983215332,-0.00033340454101856635,3.333197699686157e-05,1589.9999999996783,530.685483870807,,,,,,,,,,,71.0,53.5555555555556,3.40858650846008,71.0,269754.610363285,1,1,3211.34026267088,1487.11910234778,1,61302000271,61302000270451
49.0,0.0,0.00427777608233547,1409.9999999998483,2.6189516128531523,50.68000030517578,0.000333404541011261,-0.0018444400363374744,1499.9999999999807,92.61895161298548,50.16999816894531,-0.000333404541017035,1.1109246147975495e-05,2039.9999999999552,632.61895161296,,,,,,,,,,,92.0,354.857142857143,3.40858650846008,92.0,269567.611078187,1,1,3214.08938266117,1487.11910234778,1,61302000271,61302000270441
49.0,0.0,0.0030777782863822926,1619.9999999997788,2.0668267097789794e-10,51.279998779296875,0.009666570027519299,0.0002999962700640283,1799.9999999999595,179.99999999997408,49.84000015258789,-0.0016666412353637142,-5.5554707845862196e-05,2519.999999999774,899.9999999997885,51.77000045776367,0.002333323160835852,0.00010000016954426984,1559.9999999995664,60.00000000041905,51.25,-0.0003332773844425341,4.444970024964442e-05,1229.9999999997049,390.0000000002806,108.0,98.1388888888889,3.40858650846008,108.0,269356.421832912,1,1,3216.44577122427,1487.11910234778,1,61302000271,61302000270431
49.0,0.0,0.0035444429186214823,989.9999999993287,1.6270161297563845,52.11000061035156,0.018666712442172186,0.0006555599635921318,900.000000000124,91.62701612896103,51.290000915527344,-0.0026666005453058143,-2.2218492299505364e-05,599.9999999990582,391.62701613002685,52.08000183105469,0.0003334045410182555,-0.0033999972874255674,1079.999999999104,88.37298387001886,50.970001220703125,-0.001999918619814464,-7.777320014249665e-05,1259.9999999993897,268.37298387030467,67.0,309.061224489796,3.07583664562146,67.0,269169.4225469,1,1,3219.19489121456,1408.22127602257,1,61302000271,61302000270421
48.5,0.0,0.0,1770.0000000003838,6.8467741937420215,50.91999816894531,0.08066660563146334,0.002688886854380542,1860.0000000006485,96.84677419400668,50.45000076293945,-0.0023333231608111114,-3.333197699616531e-05,2280.0000000003206,516.8467741936788,,,,,,,,,,,116.0,598.96,1.07933746858974,339.0,268946.995568409,2,2,3221.15854835048,934.834318071274,1,61302000271,61302000270411
48.5,0.0,0.0,1769.999999999698,4.935483870708822,51.04999923706055,0.08499997456972146,0.0028333324856919338,1859.9999999994618,94.93548387047258,50.560001373291016,0.0013333638509070522,8.889092339333727e-05,2369.9999999998017,604.9354838708125,,,,,,,,,,,122.0,555.632653061224,1.07933746858974,122.0,268771.230795632,1,1,3223.90766834077,934.834318071274,1,61302000271,61302000270401
48.5,0.0,0.0,1199.999999999938,10.57862903200612,50.72999954223633,0.0009999593098877846,-3.333621554902136e-05,1440.0000000004698,250.57862903253795,50.02000045776367,0.00233332316081624,8.888668484243256e-05,2189.9999999999477,1000.5786290320159,,,,,,,,,,,92.0,143.061224489796,1.00529527884239,92.0,268373.636367683,1,1,3229.01317689417,661.119361392231,1,61302000271,61302000270381
48.5,0.0,0.0,1290.000000000363,13.941532257979361,52.0,-0.027666727701343565,-0.0014888932969754594,1440.000000000656,163.94153225827245,50.0,-0.0036666870116955175,-0.00012222290038907616,2190.0000000004748,913.9415322580912,,,,,,,,,,,87.0,70.56,1.53952092781221,87.0,267751.382092263,1,1,3236.08234258348,1439.78216065592,1,61302000271,61302000270351
48.5,0.0,0.0,1019.9999999991312,10.191532258312236,51.029998779296875,0.0,-0.00027777777778212315,689.9999999996388,340.1915322578046,49.459999084472656,-0.004000091552510494,-0.0001333363850762204,60.00000000051828,970.1915322569251,51.75,0.008666610717570142,0.0001555506388150442,1379.9999999993267,349.8084677418833,50.349998474121094,-0.0013333638509619567,-2.2222730850875406e-05,1829.9999999988556,799.8084677414122,75.0,398.244897959184,1.53952092781221,75.0,267575.694754815,1,1,3238.83146257377,1439.78216065592,1,61302000271,61302000270341
48.5,0.0,0.0,1290.000000000421,12.562500000513865,51.529998779296875,0.017333348592799287,0.0004555596246079785,840.0000000003872,437.43749999952,48.91999816894531,-0.004000091552559896,-0.0001333363850795139,180.00000000108545,1097.4374999988217,51.15999984741211,0.0016666412353744259,-6.666819254728533e-05,1680.0000000005748,402.56250000066757,50.459999084472656,0.0016666412354245737,0.00010000016954827174,2069.9999999997117,792.5624999998045,94.0,166.583333333333,1.53952092781221,94.0,267356.615619192,1,1,3241.18785113688,1439.78216065592,1,61302000271,61302000270331
48.5,0.0,0.0,2009.9999999999886,10.264112903148998,50.970001220703125,0.005000050862418407,8.889092338418137e-05,1740.0000000012838,280.2641129018539,49.52000045776367,0.00033340454100314455,-2.221849229610055e-05,1079.9999999999325,940.2641129032052,51.349998474121094,-0.006000010172625086,-0.0007666651407811096,2309.999999999853,289.7358870967155,50.25,-0.0006666819254667343,3.333197699762822e-05,2639.9999999992224,619.7358870960848,139.5,447.555555555555,1.55810364709545,139.5,267167.90022007,1,2,3243.54423969999,1754.17442201866,1,61302000271,61302000270321
48.5,0.0,0.0,1619.9999999986526,0.7258064527190982,50.81999969482422,0.0036666870117453452,-0.002333331637959984,1769.9999999988072,149.27419354743552,50.08000183105469,-0.0003332773844443983,2.2222730847078476e-05,2279.9999999998768,659.2741935485051,50.849998474121094,0.0006665547688491846,2.2218492293938697e-05,1350.0000000001105,270.7258064512612,48.970001220703125,0.0016667683919485462,0.00011111789279800061,869.9999999985876,750.7258064527841,110.5,249.138888888889,1.6510172435117,339.0,266974.793187226,2,2,3245.90062826309,3326.1357288324,1,61302000271,61302000270311
48.5,0.0,0.0,1859.999999999633,2.467741935513004,50.599998474121094,0.005333328247025525,0.0002333365546290905,2010.0000000003813,147.53225806523528,50.040000915527344,0.0,0.0,2309.9999999995425,447.5322580643965,50.220001220703125,0.007333374023344625,0.00022222306992633882,1710.0000000004839,152.46774193466217,48.83000183105469,-0.0006665547688952175,4.4449700246947925e-05,959.9999999997169,902.4677419354291,123.0,124.489795918367,1.6510172435117,123.0,266783.403042176,1,1,3248.64974825338,3326.1357288324,1,61302000271,61302000270301
48.0,0.0,0.0,2280.0000000011178,4.69299266114831e-10,48.0,-0.07633336385259616,-0.0026444456313530437,2219.9999999997626,60.00000000088585,49.15999984741211,0.0016666412353931713,0.00013333214654743343,1409.9999999996435,870.000000001005,,,,,,,,,,,152.0,32.5833333333333,1.6510172435117,152.0,266564.687643261,1,1,3251.00613681649,3326.1357288324,1,61302000271,61302000270291
48.0,0.0,0.001922221713554982,2250.000000000902,14.999999998983185,50.0,0.005666605631193547,0.00018888685436255592,2130.0000000014606,134.99999999842476,48.84000015258789,0.0003332773844720423,3.332773844566626e-05,1350.000000000381,914.9999999995043,,,,,,,,,,,152.0,0.530612244897959,1.6510172435117,152.0,266375.972244261,1,1,3253.75525680677,3326.1357288324,1,61302000271,61302000270281
48.0,0.0,0.0016555574204864159,1920.0000000005775,6.417338709116848,50.619998931884766,0.0003332773844358959,0.000177773369679312,2130.00000000144,203.5826612917458,48.9900016784668,-0.0003332773844371791,-1.1109246147808468e-05,2730.0000000005894,803.582661290895,49.61000061035156,0.00033340454103130703,4.238553180652862e-09,1469.9999999998022,456.4173387098922,48.790000915527344,0.0,2.2222730848647174e-05,1050.0000000001558,876.4173387095386,129.0,105.84,1.6510172435117,129.0,266156.298985871,1,1,3255.7189139427,3326.1357288324,1,61302000271,61302000270271
