channel_elevation,channel_slope_r,channel_slope,channel_curvature,channel_dist_along,channel_dist_to_river_center,ridge1_elevation,ridge1_slope_r,ridge1_slope,ridge1_curvature,ridge1_dist_along,ridge1_dist_to_river_center,floodplain1_elevation,floodplain1_slope_r,floodplain1_slope,floodplain1_curvature,floodplain1_dist_along,floodplain1_dist_to_river_center,ridge2_elevation,ridge2_slope_r,ridge2_slope,ridge2_curvature,ridge2_dist_along,ridge2_dist_to_river_center,floodplain2_elevation,floodplain2_slope_r,floodplain2_slope,floodplain2_curvature,floodplain2_dist_along,floodplain2_dist_to_river_center,width,width_var,sinuosity,max_width,dist_out,n_chan_mod,n_chan_max,facc,meand_len,type,reach_id,node_id
277.0,-0.016571428571427373,0.418640940799525,-3.0237223094360384e-05,2009.999999999904,27.883064516105833,287.42,0.006666666666707822,0.418640940799525,-0.011133333333385172,2129.999999999733,92.11693548372318,286.51,-0.003666666666661897,0.418640940799525,-1.1111111111071027e-05,2429.999999999819,392.11693548380913,287.1,-0.0029999999999948688,0.418640940799525,-0.00016666666666667374,1169.9999999998458,867.883064516164,286.44,9.523809523808249e-05,0.418640940799525,6.405895691472709e-06,839.9999999999453,1197.8830645160647,45.0,205.555555555556,1.01308894273103,45.0,634882,1,1,110064.850778756,806.847902583091,1,11491000361,11491000360321
276.5,0.0,0.418640940799525,0.00024444444444411684,2820.000000000165,21.108870967909297,285.88,0.0,0.418640940799525,-0.00035555555555593065,3510.0000000000964,711.1088709678406,284.78,0.0,0.418640940799525,0.00015555555555577097,3809.999999999952,1011.108870967696,285.29,0.0026666666666744884,0.418640940799525,0.00010000000000054086,989.999999999902,1808.8911290323538,284.87,4.5454545454589945e-05,0.418640940799525,-1.228191000989126e-06,660.0000000000043,2138.8911290322512,60.0,491.0,1.70976859039961,60.0,632874,1,1,110218.315091207,899.006047125744,1,11491000361,11491000360221
276.0,-0.26866666666725725,0.418640940799525,-0.008966666666706022,1260.000000000068,1.8870967741484037,284.82,0.00033333333333376283,0.418640940799525,-2.2222222222362858e-05,1409.9999999999964,151.88709677407678,284.75,-0.0006666666666643474,0.418640940799525,-2.222222222208782e-05,1590.0000000001169,331.8870967741973,284.72,0.0036666666666752084,0.418640940799525,0.0001222222222227765,1050.0000000000134,208.11290322590617,284.28,4.938271604933627e-05,0.418640940799525,-8.817253467472062e-06,810.0000000000251,448.11290322589446,45.0,179.632653061224,1.07406951603363,45.0,630914,1,1,110366.747786856,781.196988009811,1,11491000361,11491000360121
275.0,-0.13883333333344566,0.418640940799525,-0.0023002777777815105,2849.9999999988995,4.4516129033791,285.36,0.01066666666659659,0.418640940799525,-0.000477777777783781,3509.999999998637,655.5483870963585,283.86,-0.00033333333333574855,0.418640940799525,-1.6337300436231056e-16,4529.999999997777,1675.5483870954986,283.82,0.0004074074074079156,0.418640940799525,1.5089163237347158e-06,2189.999999999162,664.4516129031167,283.01,0.0,0.418640940799525,0.0,720.0000000001306,2134.451612902148,63.0,98.0,1.0312112205326,63.0,628921,1,1,110520.212099307,1514.88763351734,1,11491000361,11491000360021
274.5,0.0,0.446386293439695,0.007733333333252719,1770.0000000006637,13.306451612588035,284.01,0.015666666666339268,0.446386293439695,0.000988888888862183,1170.0000000002417,613.30645161301,283.04,-0.0010000000000087803,0.446386293439695,-3.623188405861302e-05,720.0000000001534,1063.3064516130985,,,,,,,,,,,,,61.5,9.80555555555556,1.36283844658728,61.5,626527,1,1,110716.445154572,980.650850423047,1,11491000351,11491000350431
274.0,-0.0217179487179479,0.446386293439695,-5.419132149900923e-05,1859.999999999649,29.673387096859642,283.45,0.02433333333377946,0.446386293439695,0.0009777777778099525,2009.999999999482,120.32661290297347,282.74,-0.002666666666655788,0.446386293439695,-2.2222222221848655e-05,2249.9999999995835,360.3266129030749,282.68,0.0029999999999894196,0.446386293439695,3.333333333162248e-05,1109.9999999997335,779.6733870967751,281.56,0.0,0.446386293439695,4.444444444409033e-05,779.9999999999505,1109.6733870965581,42.0,68.0,1.30940169933822,42.0,624536,1,1,110869.909467022,1199.1883973224,1,11491000351,11491000350331
273.0,0.0,0.446386293439695,0.009933333333558662,1380.000000000229,11.328629032523395,281.99,0.0,0.446386293439695,-5.5555555555225446e-05,1260.0000000006817,108.6713709670239,281.8,-0.0026666666667367533,0.446386293439695,-0.00010000000000493199,1110.0000000001976,258.671370967508,,,,,,,,,,,,,48.0,79.25,1.66376422463517,48.0,620587,1,1,111164.259049919,1137.53371617988,1,11491000351,11491000350131
272.5,-0.13666666666592586,0.446386293439695,-0.002262962962938356,2220.000000001793,5.346774192504654,281.83,0.006666666666637487,0.446386293439695,0.00022222222222028956,2370.000000001811,144.65322580751308,281.5,-0.00011904761904764896,0.446386293439695,5.102040816266872e-07,3030.0000000015766,804.6532258072789,,,,,,,,,,,,,48.0,73.4722222222222,1.20002797543158,48.0,618587,1,1,111315.207553969,1115.43104085132,1,11491000351,11491000350031
272.0,-0.014877192982457026,0.267483152575089,-2.7085257002075e-06,2909.999999999942,1.9294354838120853,280.88,0.0036666666666688445,0.267483152575089,0.00011919191919205189,2309.9999999999886,598.0705645161411,279.2,5.555555555550395e-05,0.267483152575089,-8.873456789539402e-07,720.000000000014,2188.0705645161156,281.12,-0.0013333333333294679,0.267483152575089,-0.0004999999999984076,3030.000000000002,121.92943548387211,280.1,0.0,0.267483152575089,3.333333333320499e-05,3329.9999999999773,421.92943548384756,65.0,21.25,1.06417763165597,65.0,616206,1,1,111498.86156723,1664.8920420658,1,11491000341,11491000340441
271.5,0.0,0.267483152575089,0.0005864197530863697,1319.999999999976,23.165322580540305,281.11,0.006333333333348978,0.267483152575089,4.444444444494741e-05,719.9999999999554,576.8346774194802,279.89,0.00037037037037035235,0.267483152575089,-7.990397805200532e-05,539.9999999999956,756.83467741944,,,,,,,,,,,,,30.0,0.0,1.0735577953986,30.0,614226,1,1,111657.357496482,1827.50580917587,1,11491000341,11491000340341
271.0,0.0,0.267483152575089,0.00036709401709449026,1920.0000000003893,23.540322580973225,280.1,-0.0006666666666724243,0.267483152575089,-0.00011111111111166993,1050.0000000001594,846.4596774192566,279.22,0.0001153846153846318,0.267483152575089,4.045857988011477e-05,780.000000000165,1116.459677419251,,,,,,,,,,,,,42.0,41.0,1.40042650287766,42.0,612231,1,1,111813.337617334,1852.78435718148,1,11491000341,11491000340241
270.5,-0.026361111111101364,0.267483152575089,-7.263608305269616e-05,1710.000000000873,0.19354838694584942,280.57,0.0023333333333363424,0.267483152575089,-0.0010444444444488532,1860.000000000584,149.80645161276516,279.44,-0.000363636363636184,0.267483152575089,1.3039485766789632e-05,2400.0000000011805,689.8064516133618,280.06,0.0010000000000023798,0.267483152575089,-2.2222222222274306e-05,1020.0000000005242,690.1935483872945,279.49,0.00016666666666661118,0.267483152575089,-4.155092592567155e-05,720.000000000267,990.1935483875517,39.0,84.0,1.05654961177962,39.0,610212,1,1,111966.801929784,3015.62385323073,1,11491000341,11491000340141
268.0,-0.02104444444445231,0.0869418165479765,-3.1950617283961926e-05,2969.999999999949,2.854838709510659,277.71,0.0,0.0869418165479765,-0.00011111111111135617,3179.999999999854,207.1451612903943,277.09,-0.00019298245614044626,0.0869418165479765,-4.616805170996693e-08,4019.999999999706,1047.145161290246,,,,,,,,,,,,,55.5,122.25,1.05595243301223,55.5,603874,1,1,112454.868759545,1149.67199254781,1,11491000331,11491000330351
264.0,0.0,2.31991798654671e-14,0.00018627450980396006,3329.999999999886,211.75403225804303,270.29,0.00024074074074075514,2.31991798654671e-14,4.458161865569962e-07,2189.999999999897,928.2459677419456,270.16,-0.010666666666670077,2.31991798654671e-14,-0.00020000000000014163,1139.9999999999889,1978.245967741854,,,,,,,,,,,,,60.5,76.25,1.11804342742767,60.5,589508,1,1,113546.729605506,1072.90906616899,1,11491000321,11491000320161
263.5,0.0,2.31991798654671e-14,0.00026797385620878136,2519.999999999384,194.31048387106284,271.97,0.0003333333333332373,2.31991798654671e-14,-2.2222222222032576e-05,3239.999999999314,525.6895161288671,271.76,-0.0011666666666699306,2.31991798654671e-14,-2.777777777849063e-06,3449.9999999991023,735.6895161286557,272.15,0.0003333333333354555,2.31991798654671e-14,-3.3333333333397676e-05,899.9999999999395,1814.3104838705071,271.69,3.3333333333293524e-05,2.31991798654671e-14,2.169444444529783e-05,600.0000000001709,2114.3104838702757,54.0,86.0,1.00363820920309,54.0,587516,1,1,113697.678109556,584.310768381471,1,11491000321,11491000320061
262.0,0.0,0.36690420117351,0.008177777777802648,1169.9999999998122,5.080645161419625,269.7,0.011333333333455847,0.36690420117351,0.000288888888896769,1049.9999999993397,114.91935483905286,268.87,4.0000000000050324e-05,0.36690420117351,-2.6195555555704734e-05,749.9999999997954,414.9193548385972,,,,,,,,,,,,,42.0,307.25,1.19561137239904,42.0,581114,1,1,114183.229130916,1044.65216502109,1,11491000311,11491000310331
261.5,-0.02027272727269953,0.36690420117351,-5.436179981625548e-05,1350.000000000535,166.31854838685035,268.45,0.0013333333333221313,0.36690420117351,1.1111111110005064e-05,869.9999999995484,646.3185483878369,268.36,2.7777777777836993e-05,0.36690420117351,-2.544367283992966e-05,719.9999999998566,796.3185483875287,268.09,0.0,0.36690420117351,-5.555555555455553e-05,1950.0000000009247,433.68145161353937,267.95,-0.00015151515151533672,0.36690420117351,-4.5913682277420445e-07,2400.000000000063,883.6814516126778,39.0,65.0,1.12015862757721,39.0,579082,1,1,114334.177634966,1408.13885561888,1,11491000311,11491000310231
261.0,-0.016000000000003615,0.36690420117351,-2.3015873015831023e-05,1829.9999999997897,10.312499999989086,267.8,0.0013333333333389469,0.36690420117351,1.1111111111511879e-05,1319.9999999998502,520.3124999999286,267.62,1.0752688172033706e-05,0.36690420117351,5.781015186607571e-09,929.9999999999588,910.3124999998199,,,,,,,,,,,,,51.0,66.1224489795918,1.31500664518817,51.0,577090,1,1,114477.578713813,1845.75627672543,1,11491000311,11491000310131
260.5,-0.11583333333373523,0.36690420117351,-0.0019264403292314934,4020.000000000876,343.27016129035565,266.9,-0.0010000000000029256,0.36690420117351,-6.666666666709211e-05,4890.000000001326,526.7298387100946,266.68,0.000666666666669375,0.36690420117351,4.44444444447786e-05,5160.000000000931,796.7298387096998,267.65,0.00021333333333318528,0.36690420117351,-1.937777777738581e-06,2370.0000000006985,1993.270161290533,266.93,0.0,0.36690420117351,3.3333333332884394e-05,960.0000000001836,3403.2701612910478,84.0,18.0,1.05717860100751,84.0,575079,1,1,114618.46398426,1081.66579860506,1,11491000311,11491000310031
260.0,-0.11433333333340895,0.116436397809403,-0.0019025000000025135,2850.000000000329,247.16129032184472,266.7,0.0004999999999990299,0.116436397809403,8.333333333308575e-06,4349.999999999489,1252.8387096773154,266.37,-2.08333333333116e-05,0.116436397809403,4.1232638888905877e-07,5759.999999999243,2662.83870967707,267.1,0.0,0.116436397809403,-5.5555555555641454e-05,1560.0000000009532,1537.1612903212203,266.42,2.8985507246431698e-05,0.116436397809403,1.711825246970519e-06,690.000000000027,2407.1612903221467,63.0,61.25,1.67749287971724,63.0,572685,1,1,114804.633805921,1814.56061115068,1,11491000301,11491000300881
259.5,0.0,0.116436397809403,0.0005388888888836896,1470.0000000000846,60.0000000000764,266.42,0.001666666666650738,0.116436397809403,-0.007577777777759535,1979.999999999968,449.99999999980696,265.87,-0.0009999999999893135,0.116436397809403,-7.777777777694204e-05,2189.9999999999804,659.9999999998195,265.51,0.004333333333290766,0.116436397809403,0.0002111111111081108,1050.0000000000605,480.0000000001005,265.33,-0.004333333333290781,0.116436397809403,0.00010000000000223956,900.0000000001248,630.0000000000362,42.0,0.0,2.07414124542693,42.0,570673,1,1,114955.582309971,1452.30611485726,1,11491000301,11491000300781
259.0,0.0,0.116436397809403,0.007599999999952796,1349.999999999685,1.3064516127471961,265.73,0.0016666666666618792,0.116436397809403,-0.007366666666620935,1439.99999999925,88.69354838681761,265.15,0.0016666666666599718,0.116436397809403,0.00018888888888766948,1709.9999999992997,358.6935483868674,266.11,0.03666666666655349,0.116436397809403,0.001044444444438014,1259.9999999994056,91.30645161302664,264.85,-0.023333333333260448,0.116436397809403,-0.00018888888888773272,1199.9999999992192,151.30645161321308,48.0,134.0,1.16400731951589,48.0,568684,1,1,115104.01500562,1189.68914709802,1,11491000301,11491000300681
257.0,-0.23366666667009145,0.116436397809403,-0.007788888889117218,2100.0000000007644,240.72580645128483,263.79,0.00033333333333981094,0.116436397809403,-4.4444444444076604e-05,2760.000000000211,419.27419354816175,262.97,-0.0001428571428571179,0.116436397809403,7.709750566785385e-06,3720.000000000293,1379.2741935482436,264.15,0.00047619047618972343,0.116436397809403,1.1791383219807674e-05,1740.0000000010575,600.7258064509917,263.82,-0.0010000000000156357,0.116436397809403,-6.666666666774542e-05,1410.0000000000648,930.7258064519845,58.5,114.472222222222,1.01790891493777,58.5,560702,1,1,115695.229979815,745.009821552504,1,11491000301,11491000300281
256.5,0.0,0.116436397809403,1.912698412695578e-05,3060.000000001486,271.8024193557917,263.78,0.000999999999998181,0.116436397809403,-1.111111111114396e-05,1260.0000000002333,1528.1975806454611,263.49,-0.0003333333333318857,0.116436397809403,2.808625727814056e-17,810.0000000001534,1978.1975806455412,264.42,0.0016666666666655299,0.116436397809403,-0.0002888888888874813,3750.000000001455,961.8024193557608,262.86,-0.0034999999999920724,0.116436397809403,-0.00024166666667015924,4290.00000000106,1501.8024193553651,67.0,38.1388888888889,1.42456824566052,67.0,558705,1,1,115846.178483865,997.436278408737,1,11491000301,11491000300181
256.0,-0.019761904761922376,0.116436397809403,-4.1740798883733265e-05,2009.999999999592,1.3911290319538239,263.09,0.0010000000000071091,0.116436397809403,2.222222222258046e-05,2219.9999999998054,211.3911290321671,262.77,-0.00017948717948725095,0.116436397809403,7.232084155228999e-06,2819.999999999826,811.3911290321876,265.17,0.0,0.116436397809403,-0.001800000000021751,1200.0000000000994,808.6088709675389,262.48,-0.00010714285714282078,0.116436397809403,3.307114512442874e-05,840.0000000000517,1168.6088709675864,45.0,82.8055555555556,1.06336285125777,45.0,556708,1,1,115989.579562712,1057.22679892279,1,11491000301,11491000300081
255.0,-0.11316666666688786,0.368685882311943,-0.001816975308649241,1320.0000000001658,4.536290322497507,262.91,0.0009166666666664746,0.368685882311943,-1.979166666670916e-05,990.0000000001526,325.4637096775157,262.17,9.259259259260626e-05,0.368685882311943,-2.5531550068530645e-05,540.0000000000431,775.4637096776252,,,,,,,,,,,,,30.0,5.0,1.11446304394199,30.0,554299,1,1,116173.233575973,905.539038411323,1,11491000291,11491000290881
252.5,0.0,0.368685882311943,0.00031822222222121344,3810.000000000096,336.3326612904807,262.85,0.08799999999969196,0.368685882311943,0.003499999999975484,3929.999999999959,456.3326612903438,255.29,-0.006999999999975648,0.368685882311943,0.0,4320.000000000111,846.3326612904957,260.39,-0.01633333333333141,0.368685882311943,-0.001299999999997109,2250.000000000043,1223.667338709572,258.54,-0.0009393939393941113,0.368685882311943,4.224058769511882e-06,1529.9999999999486,1943.6673387096666,84.0,0.0,1.54660460521497,84.0,544347,1,1,116912.881245817,2070.11632532124,1,11491000291,11491000290381
252.5,0.0,0.368685882311943,0.005366666666741897,1139.9999999997162,5.020161290066426,257.49,0.023666666666593977,0.368685882311943,0.0004777777777756782,1410.000000000265,275.0201612906151,257.07,-0.0043333333333196835,0.368685882311943,0.00017777777778322346,1469.9999999998442,335.02016129019444,257.37,0.001333333333329867,0.368685882311943,-0.00016666666666987644,1019.999999999871,114.97983870977885,257.06,-0.002333333333319701,0.368685882311943,-0.00011111111110988422,930.000000000198,204.97983870945177,42.0,6.75,1.88016796429298,42.0,542370,1,1,117063.829749867,925.869140537228,1,11491000291,11491000290281
252.0,-0.2100000000020854,0.368685882311943,-0.006922222222360798,1139.9999999997744,14.93951612917931,261.29,0.05533333333388355,0.368685882311943,-0.00663333333334538,1229.9999999998313,75.06048387087753,257.43,0.004000000000039866,0.368685882311943,0.00014444444444711247,1469.9999999997726,315.06048387081887,,,,,,,,,,,,,42.0,90.1388888888889,1.19760495337121,42.0,540357,1,1,117219.809870719,1256.37504033659,1,11491000291,11491000290181
250.5,-0.10666666666655553,0.313135627701238,-0.0017780701754348978,2820.0000000000955,238.3669354838712,256.64,0.20466666666607367,0.313135627701238,0.006822222222182704,3360.000000000203,301.6330645162361,256.37,-0.000333333333333303,0.313135627701238,-1.1111111111119196e-05,3750.000000000098,691.6330645161315,,,,,,,,,,,,,60.0,116.816326530612,1.29598919111476,60.0,535995,1,1,117556.92819643,1530.51959896242,1,11491000281,11491000280881
250.0,0.0,0.313135627701238,2.8465608465575074e-05,2160.000000000665,209.4314516133095,255.63,-0.0006666666666792101,0.313135627701238,-2.2222222223047084e-05,1229.999999999785,720.5685483875704,255.5,0.0,0.313135627701238,1.6666666666463166e-05,900.0000000000467,1050.5685483873085,259.65,0.16083333333431302,0.313135627701238,0.002680555555588218,2220.000000000299,269.4314516129439,257.57,-0.029999999999900183,0.313135627701238,-0.0009555555555483612,2610.000000000322,659.4314516129666,49.5,85.25,1.55374946893613,49.5,533985,1,1,117707.87670048,739.048721166208,1,11491000281,11491000280781
249.5,0.0,0.313135627701238,0.0005281045751664707,2610.000000001279,227.69153225843957,257.86,0.0012857142857124527,0.313135627701238,-0.00019546485260390405,1740.0000000012444,642.3084677415952,254.69,9.090909090913492e-05,0.313135627701238,-1.3567493114101826e-05,659.9999999997054,1722.3084677431343,255.25,0.003666666666680405,0.313135627701238,-0.006144444444375134,2700.000000001498,317.6915322586583,255.06,-4.7619047619015874e-05,0.313135627701238,-7.558578987140051e-08,3720.000000001533,1337.6915322586933,58.5,66.0,1.09561161513066,58.5,532012,1,1,117856.309396129,2897.07448060819,1,11491000281,11491000280681
249.0,0.0,0.313135627701238,0.005688888888917696,1769.9999999997528,259.8084677418783,254.8,0.0,0.313135627701238,-0.006444444444495352,2369.999999999468,340.1915322578368,253.67,-0.00100000000001462,0.313135627701238,-3.3333333334306745e-05,4649.999999999609,2620.191532257978,,,,,,,,,,,,,63.0,105.84,1.16820973680618,63.0,530008,1,1,118017.321133782,1497.88681431347,1,11491000281,11491000280581
248.5,0.0,0.313135627701238,0.00015249999999938997,2849.999999999819,8.322580645512971,253.58,-0.0003333333333316356,0.313135627701238,-0.00032530864197409824,3419.999999999589,578.3225806452829,252.66,-0.00012500000000003554,0.313135627701238,3.6458333333168094e-06,4799.999999999071,1958.3225806447654,253.99,0.0,0.313135627701238,-2.3148148148141486e-06,2189.999999999673,651.677419354633,253.52,-0.003999999999970313,0.313135627701238,-9.444444444254908e-05,1499.99999999998,1341.677419354326,63.0,246.96,1.02463915288282,63.0,528003,1,1,118168.269637832,1632.26234724143,1,11491000281,11491000280481
248.0,0.0,0.313135627701238,0.00017287581699272728,2519.9999999993606,203.22580645160997,252.98,0.011666666666830236,0.313135627701238,-0.004755555555593767,3029.999999998778,306.7741935478075,252.59,-0.00017543859649117206,0.313135627701238,1.4465989535323233e-06,4019.9999999990514,1296.7741935480808,253.4,0.007333333333300364,0.313135627701238,6.666666666222292e-05,1019.9999999998544,1703.2258064511161,252.63,0.0,0.313135627701238,1.111111111100113e-05,659.9999999999982,2063.2258064509724,54.0,88.56,1.06460624465012,54.0,526028,1,1,118321.733950282,1628.68911429534,1,11491000281,11491000280381
247.5,0.0,0.313135627701238,9.4855967078354e-05,4020.0000000004193,314.7943548388412,252.14,-0.005666666666687297,0.313135627701238,-0.000255555555556457,4860.000000000899,525.2056451616381,251.4,0.00016666666666641277,0.313135627701238,1.9444444444374653e-05,5550.000000000861,1215.2056451616008,,,,,,,,,,,,,84.0,68.4,1.06619640594034,84.0,524030,1,1,118470.166645931,899.459695612269,1,11491000281,11491000280281
247.0,-0.009043478260870258,0.313135627701238,-1.3106490233146286e-05,4409.999999999982,9.07258064517464,251.66,0.15533333333365346,0.313135627701238,0.005177777777799123,4469.999999999858,50.92741935470167,251.13,-0.0005000000000010497,0.313135627701238,-2.5000000000104532e-05,5129.99999999987,710.9274193547135,254.6,0.0020555555555558658,0.313135627701238,8.823134728935705e-07,2909.999999999909,1509.0725806452474,251.71,0.00033333333333466727,0.313135627701238,4.444444444465085e-05,1379.999999999898,3039.0725806452583,79.5,110.0,1.04208743439288,79.5,522038,1,1,118631.178383584,1689.23032279408,1,11491000281,11491000280181
246.5,0.0,0.313135627701238,0.00017118055555532063,3029.99999999988,232.5725806455057,251.72,0.17400000000005272,0.313135627701238,0.005800000000003516,3059.999999999871,262.5725806454966,250.18,-0.0003333333333336618,0.313135627701238,-2.55045653908771e-18,4289.999999999289,1492.5725806449145,251.46,0.00029166666666690863,0.313135627701238,-1.7361111111156034e-07,1949.9999999998668,847.4274193545075,250.82,-0.0006666666666672098,0.313135627701238,6.666666666667803e-05,780.0000000000448,2017.4274193543295,58.5,165.138888888889,1.00436056870566,58.5,520039,1,1,118782.126887634,1175.40152946158,1,11491000281,11491000280081
246.0,-0.007013333333334312,0.321901308678492,-9.351111111113737e-06,3809.9999999997153,12.895161290350188,251.14,0.0,0.321901308678492,-0.00012222222222175004,3899.999999999932,77.10483870986627,250.06,0.0,0.321901308678492,1.1111111111251577e-05,4529.999999999509,707.1048387094434,251.46,0.0004285714285712713,0.321901308678492,-8.55493712638652e-07,2999.999999999709,822.8951612903566,250.46,0.0,0.321901308678492,-1.6835016835015653e-07,1890.0000000002765,1932.895161289789,84.0,0.0,1.19993477573085,84.0,517636,1,1,118963.265092494,874.501780419326,1,11491000271,11491000270491
245.5,-0.007650793650792695,0.321901308678492,-1.2488032249933806e-05,3060.000000000861,4.306451612712863,249.99,0.07483333333359722,0.321901308678492,0.001374735449744677,3120.0000000006494,55.69354838707568,249.79,0.0006666666666684149,0.321901308678492,6.666666666718398e-05,3990.000000000663,925.6935483870893,250.32,0.0002166666666665742,0.321901308678492,2.441520467834691e-07,2430.000000000783,634.3064516127906,250.15,0.0,0.321901308678492,-0.00012222222221990763,1260.0000000002074,1804.3064516133663,67.0,3.55555555555556,1.10984734747136,67.0,515639,1,1,119114.213596544,2413.45361110542,1,11491000271,11491000270391
244.5,0.0,0.321901308678492,0.005044444444497808,1139.999999999187,14.999999999238526,249.41,0.0020000000000082916,0.321901308678492,-0.005322222222146596,1199.9999999996048,74.99999999965644,248.42,-0.006000000000039109,0.321901308678492,-0.0001222222222259147,1469.999999999612,344.9999999996637,249.08,0.004000000000026072,0.321901308678492,-2.2222222218336243e-05,1049.9999999996276,75.00000000032082,248.45,-0.0013333333333426607,0.321901308678492,1.1111111111081303e-05,809.9999999994264,315.00000000052194,42.0,104.4,1.0558197105356,42.0,511599,1,1,119421.142221445,3153.07971378028,1,11491000271,11491000270191
244.0,0.0,0.321901308678492,0.00030432098765089885,2340.000000000905,1.1794354835224112,248.35,0.14500000000124605,0.321901308678492,0.0048333333334164095,2370.000000000647,28.820564516219747,247.81,-0.0009999999999926407,0.321901308678492,-2.222222222172697e-05,4680.000000001228,2338.8205645168005,248.93,0.0,0.321901308678492,0.0,1770.0000000003051,571.1794354841222,247.59,5.797101449273802e-05,0.321901308678492,-1.3243016172785897e-05,690.0000000000484,1651.179435484379,63.0,147.0,1.03415624282566,63.0,509609,1,1,119569.574917094,1262.90256997374,1,11491000271,11491000270091
243.5,-0.006952380952375144,0.367231197441651,-1.1009070294766221e-05,3060.000000001618,4.306451612160345,248.15,-0.001333333333333533,0.367231197441651,-4.736842105265741e-05,3720.0000000012506,655.6935483874722,246.87,-0.0011666666666648906,0.367231197441651,7.499999999996308e-05,4290.000000000917,1225.6935483871384,,,,,,,,,,,,,67.0,0.0,1.04290713313942,67.0,507189,1,1,119758.260547157,1468.66759453092,1,11491000261,11491000260501
243.0,0.0,0.367231197441651,9.094650205760055e-05,4020.000000000126,343.2701612908254,247.45,0.000999999999990488,0.367231197441651,-1.1111111111693188e-05,4920.000000000862,556.7298387099108,246.86,0.0,0.367231197441651,6.111111111177079e-05,5550.00000000056,1186.7298387096089,,,,,,,,,,,,,84.0,282.24,1.00046908876618,84.0,505148,1,1,119901.661626004,1172.76572645504,1,11491000261,11491000260401
242.5,-0.15233333333205154,0.367231197441651,-0.005067901234482528,1830.000000001004,12.241935483169073,247.15,0.00016666666666641298,0.367231197441651,9.259259259230721e-07,1530.0000000010295,312.2419354831436,246.57,0.0,0.367231197441651,-2.1164021163996537e-06,1140.000000000215,702.2419354839581,246.78,0.0006666666666760218,0.367231197441651,-0.0002933333333369277,2340.0000000002774,497.75806451610424,245.86,-0.001333333333321851,0.367231197441651,1.1111111112132611e-05,2730.000000000433,887.7580645162598,52.5,303.1875,1.00730598757579,52.5,503129,1,1,120022.420429244,1163.13164818064,1,11491000261,11491000260301
242.0,-0.006797101449277711,0.367231197441651,-2.6044948540423317e-06,3509.9999999998563,6.090725806423507,246.35,0.1450000000009757,0.367231197441651,0.005059903381709168,3539.9999999996544,23.909274193374586,245.51,-0.00199999999999565,0.367231197441651,-2.2222222222103656e-05,4169.999999999818,653.9092741935383,,,,,,,,,,,,,77.0,131.673469387755,1.10526207228092,77.0,501125,1,2,120168.337316492,1824.68674793649,1,11491000261,11491000260201
241.5,-0.0673333333331801,0.367231197441651,-0.0011203703703652683,3119.9999999994025,264.59274193546617,246.37,0.00066666666666626,0.367231197441651,2.2222222222183737e-05,3809.999999999494,425.40725806462524,244.78,-0.00014492753623187085,0.367231197441651,2.205419029609941e-06,4979.999999999096,1595.4072580642273,,,,,,,,,,,,,67.0,41.4722222222222,1.49333988010656,67.0,499102,1,1,120329.349054145,770.34058357036,1,11491000261,11491000260101
241.0,0.0,0.347530624300772,0.0002493827160495683,2309.999999999938,241.27016129029698,246.08,0.005666666666672179,0.347530624300772,-0.005266666666654819,2399.999999999975,331.2701612903338,245.23,-0.00011827956989248686,0.347530624300772,-3.974447913082506e-09,4410.000000000019,2341.270161290378,245.02,0.0,0.347530624300772,-1.307189542485523e-06,1709.9999999999154,358.72983870972575,244.55,1.4492753623217609e-05,0.347530624300772,3.63369040108533e-06,689.9999999999432,1378.729838709698,63.0,123.387755102041,1.06796098777773,63.0,496702,1,1,120518.034684207,1012.1304742268,1,11491000251,11491000250591
240.5,-0.01033333333333549,0.347530624300772,-1.3888888888885991e-05,2069.999999999713,7.772177419380114,245.04,0.15133333333299814,0.347530624300772,0.005044444444422108,2129.999999999736,52.22782258064262,244.49,-0.0001494252873563139,0.347530624300772,2.5102391333007167e-06,3119.999999999604,1042.2278225805107,245.57,0.008999999999979613,0.347530624300772,0.0002955555555542246,1529.9999999997908,547.7721774193024,244.17,0.0,0.347530624300772,2.2222222222136073e-05,630.0000000000101,1447.7721774190832,57.0,104.222222222222,1.20155444895054,57.0,494693,1,1,120663.951571456,2696.30395063039,1,11491000251,11491000250491
240.0,0.0,0.347530624300772,0.00013809523809522298,4050.000000000262,314.9637096774991,245.33,-0.0016666666666630414,0.347530624300772,-0.00603333333333365,4110.000000000259,374.96370967749635,243.45,-0.0008333333333305922,0.347530624300772,4.166666666667046e-05,4710.000000000405,974.9637096776419,245.32,0.0005873015873015076,0.347530624300772,9.322247417482868e-07,2010.00000000016,1725.0362903226028,243.4,6.410256410258553e-05,0.347530624300772,-5.300788954550538e-06,779.9999999999166,2955.036290322846,72.0,166.916666666667,1.04017843861872,72.0,492673,1,1,120812.384267105,840.343215934586,1,11491000251,11491000250391
